cell_id,source_generation_cell_id,phase,task_id,task_group,language,mode,repetition,generator_model_key,model_key,quality_index,critical_failure,semantic_fidelity,clarity,utility,completeness,state_preservation,operational_continuity,context_recoverability,handoff_quality,compactness,protocol_transferability,language_or_variant_stability,ambiguity,information_loss
dd450abe7b6d452a50282dcd3f1afedff9fa7b6994c2deef29d8cd24858404de,7380ab8562e969ddc65499cc0343c86c194396dc646a07a31701c69a0f1c737f,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,hybrid_state,1,azure_gpt_5_5_instant,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
b5204a50d530c3c51b320208a7799caf125f66ff07e738b40faf6ac68e21044d,b26107f45570ede8bc187e3c6b16a48955bfb71b352a90f9b662bd6123a2b94b,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,hybrid_state,3,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
ecc38050b826f6f824ee747565586b69ffe253f63d295686083fa7ace8712539,a4d28768e3fd6df179703c0a2d25cb8b526098d1c8d9fd89d4bff4a311f034a5,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,compressed,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.076923076923077,False,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0
5346ed4eff540cc81eefbfee34164509e8e5ad1f354d9643ae0ab41870b1ea07,b0c18971707a5796e8f37e1667dc70aadf6b04130488f4321110c33bf2fe6938,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,compressed,2,azure_gpt_5_5_instant,grok_4_20_reasoning,4.538461538461538,False,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0
0854ff322e7e116c80f9ed58a41b538e83b6f2b53c4768b170943893e021ae4c,2772a451d0dd08b2f56bb9ce792a397fe54dad60b526ba742be57c4eef1f722d,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,hybrid_state,1,azure_gpt_5_5_instant,gemini_3_5_flash,4.6923076923076925,False,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
428a4654404f55a27e23c3dcb23b24c152d976d8d08f45c94ea68a82480a99f0,801b368340b2571bbcbaba59209e346c5cb7357e92ef8e5571cc179e8ef2b531,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,hybrid_state,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.384615384615385,False,5.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
77220f3838aa3aefda4593b535afdf8b5aa34aeabae9d8aaa1aeca41aa7c85ec,f5374420d8f01bb2c9bed66e087458e185ec581129bb6f7c5f0ef1c066f25221,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,hybrid_state,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.6923076923076925,False,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
7bd1da35396b3f30cc3c7027400d7666db348d6c498954f5538100ff4b54458b,077c9357d6123e485d5b51a77ad83136ab2c020a1a22bcc474bf28f3f780bcb2,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,compressed,2,azure_gpt_5_5_instant,gemini_3_5_flash,3.4615384615384617,False,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0
e29f000f826fa8c12e75700c2865b7f5dc5b5a440381eecabb7cf28076289b5b,357d091443bdd347230aa17f010b835647854204d0565df326e1a316a42f7c38,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,compressed,3,azure_gpt_5_5_instant,azure_gpt_5_4_high,3.6923076923076925,True,3.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0
a036fe5cca83370e5c42b2ea278d4c8623441f1685aa19ce1d6c5d54981aa646,07fb126747777fe778c2cd14eb445fec1f98e132c10172737e9d737cadae76f5,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,hybrid_state,1,azure_gpt_5_5_instant,grok_4_20_reasoning,4.769230769230769,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
06c4a8cd8fb9fb88a2eec9a8f2d72b430fbdd47d82d687101b737cc45e164af8,6bec61c8cb1487f2eb7430c17711a3291a7df2d72446f9d2ad3b5591804c3bd0,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,hybrid_state,3,azure_gpt_5_5_instant,gemini_3_5_flash,3.923076923076923,False,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
dbf1279ef2cea2936f0208756d1887ad4c5a0e1b25fe40546d433ca99511e778,1f6e66228596def67721dd855cc4ea0e2afa5fc1582edb7cc11ca47d46a2dc40,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,compressed,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.384615384615385,False,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0
6a144fb2ecc1fa67dc4dde0753a68305206d6cffcac2ee0373bdb592bae01dcd,7869f243c434b2370a6157bc5a0c95da212cc85394c23a4548dedfeff949e546,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,compressed,2,azure_gpt_5_5_instant,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
d993bd685de03cf92b2a5da73fd37a1461e7ed5718651d5bbd0535d78ccd1b1b,ce7dcb72d1d53a52b6f5817c7719f05da85c647627b9cd23827db9868349d749,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,hybrid_state,1,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d259d8fbf363fc7b93a7917b299d0b22667ba602e531c45e0f11251e2191567c,773f9b60c704d9f738314acd40c56fb7b81d915f3cf6cf56b35e191892310ac6,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,hybrid_state,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.461538461538462,False,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
62880e682027e765959c9d6279ab9606fc4e9c2e1da8aae7b55fb1455f72f7b9,298329d9a8e60cbf891bfca0ffacbd52d0184d2b4b6ab183092b759b4c9fe069,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,hybrid_state,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
65f4ade5281881f5d33bf85c08e6928a1823223fb1044fc573e2a0dccafa6c65,903f5650fed30fe19bac09b041e74a041d96e6cc6af09c8f056f14bf1faf6a4a,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,compressed,2,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
8ddd669f44ce22875a90ae6337ba5baac8b3b99adb2db36e4a9fb291025073be,63aad5461d778aac13da198591ff222eaf2bd4fb140b94c97290feff20b50d40,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,compressed,3,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.615384615384615,False,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0
4d0b4ba7b6b5ac8a112f2820362d8b3e6db663450e3ec9ed3f61af4ad448898f,dbd27087c8c6b7e87d8f0de3fd6e23d95c90f1618027e202e4d7bee898891786,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,hybrid_state,1,azure_gpt_5_5_instant,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
63c7ff093f912c0219bcf51deba4fa5850600370ef1152e608cdb692a113a58e,2e49327d9b2fae6f23ee7f1d3ad1696ae1a6a330b32f17deafb2eb5eecdcbd8a,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,hybrid_state,3,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
c1363daa3f067edc9efde38682626e266ef8beecaff08b376e6faabb2bc897f1,03afd64d970fb8741406ca3e8e46abaca9649cff809e0f778b504c030ec6e119,exp06_a_hybrid_state_causal_handoff,A010,auditability,EN,compressed,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.769230769230769,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0
3806341c82366a8c060a507ade346cc6ad799a6dcae1f1178878b8e8e28ee0bb,1cea7f1b70d7054ea98a02ae2fed2554b0bc1ed6f08b126a28cfc809151e68e1,exp06_a_hybrid_state_causal_handoff,A010,auditability,EN,compressed,2,azure_gpt_5_5_instant,grok_4_20_reasoning,4.615384615384615,False,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
0110908b45924c3c8735d0ef81f4474af9b20220d6aa42645cb3b2e8ba8e8211,fe9df3593846b9b042b3a91190d7c30049de0ec1a501c4e332bcab708a513234,exp06_a_hybrid_state_causal_handoff,A010,auditability,EN,hybrid_state,1,azure_gpt_5_5_instant,gemini_3_5_flash,4.0,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
699342adbcac44a22ff28cd13116be248fe053c9575e23ad851d3c689657c545,0ce5fe3522ffb9f0afba2df6818626c1874b827e4cc080673984d3956341cb78,exp06_a_hybrid_state_causal_handoff,A010,auditability,EN,hybrid_state,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.538461538461538,False,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
83989ef87076f1ecaa3a6158245f61a3c71810fc83528055aa353d605cb10f21,f1c3e8c4583a38c40d80c5e8b4db7ada564d02f539efce056cd72386b8cd48cd,exp06_a_hybrid_state_causal_handoff,A010,auditability,EN,hybrid_state,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.538461538461538,False,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0
5c65460ddf9d98c3c81b3f45b5bfaa3a51bbaa60bb46b2e362d8917c167c3d05,b01415a45ff0cb6fdaf2fa8c680ba99a1dccd12614dd960a531e5f7736ac0cf3,exp06_a_hybrid_state_causal_handoff,A010,auditability,ZH,compressed,2,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
bf4708b67407ee501b7bae7af2043a7261bc469af37ab81858b2d3bd27c1dc44,e17b657e52726c6e302180c233dda116aceb85e9bfdadce4d621f7dbab911dd3,exp06_a_hybrid_state_causal_handoff,A010,auditability,ZH,compressed,3,azure_gpt_5_5_instant,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
69a93e93d4b8506cca85edc50772abeaa483e5645d9ef9ffa5d7cb8f5c7f8d89,59e380354bc9b5491886d750b5d4c61e83b2f016b50f953523533ba8dbe5c7e6,exp06_a_hybrid_state_causal_handoff,A010,auditability,ZH,hybrid_state,1,azure_gpt_5_5_instant,grok_4_20_reasoning,4.461538461538462,False,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
ecd3a85fa4f2cea83fdd4625aebbf5e10b7bb9e9953b7ad6a03db5cbb4379830,c05e443714ed165596a66b682ad6649e3c39331235b6b63edfe22616399ccb08,exp06_a_hybrid_state_causal_handoff,A010,auditability,ZH,hybrid_state,3,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
e427be80df905e881d3882258cd7b4ff2022ec41276fd4dd1cc199399f5ff12f,785dca0f9d224926b9715bca3c5617cab97fd276ce0584bccef7306fb49c43a0,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ES,compressed,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
ba80cc4aa4254b9340cb5c928564fa2ccddc2a9942ed4f8152db237d14ab73eb,17677d2d50b47a3964de45633fa9a08e1d8283beaacf05a2d290e93f4f635c9b,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ES,compressed,2,azure_gpt_5_5_instant,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
1d5069e7a90331884c82de9d7dd3ca30b5e1ed3e318fccbc33561db9972ad34c,1b10c82517f861fcc0a93299f3a567d0958232f6d3d861fa8d6b70fc68b33777,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ES,hybrid_state,1,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
8dd14a0eec690e11a619e49b271e970f07344c337bfb93fb05a81c6aed67a299,bbd52b6108f48b8dc153a214c87caf64062c1bc0d41ce03841a7575a7bb3cc33,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ES,hybrid_state,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.3076923076923075,False,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0
70c0d299f5b9d16448f03ffa3fc256cadb36b32db3b9ce85641e6898462640d7,2d027ed5871d52dc027a59543d06b75e267919fcba2340472437255837096070,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ES,hybrid_state,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.6923076923076925,False,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
8d94dca70cfa16b2f5e9a2bc54c6359ebeae2c8faa3d2e54f1e9c1127b1cc849,bce9c8583732b0578859993cae886b354310d9dd95662f905fc2205ef15c36c7,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,EN,compressed,2,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
fab5d70ac98019e91d77645c4fb5057d130a004b969dacd9738f2c8ead8f8b97,cf7a4f564c4ae626e4167b8d42d9334ca31666ed0d892bc6daf52e8f204d7ece,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,EN,compressed,3,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.769230769230769,False,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
23eeef11689fdb2b939639e9b80d07412812721a5107bf0143b59a64e4f4848f,f7a06df75a15627548edf10359f36b30f55ef814b22e8682d5b8bb78332232f6,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,EN,hybrid_state,1,azure_gpt_5_5_instant,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
e59329528d6fc3e065a1bb41c8317d41c7bb3cc4639201db367607a63a50db78,07cbcc1b257558440bfff73107661903c9a9ea555e9ef17c004741f0d038ae94,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,EN,hybrid_state,3,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
b955d829ea4a2c4acb1ef3aebffa4e2e1ae28b60737136fb64ad4e9122c2c4f2,f415aa1bff078545364ba032d45c87365de90b8355a1c34eb68b16b5367b6e5b,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ZH,hybrid_state,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.230769230769231,False,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0
b5b1a5446db9f6fca2ec8ba9caa49e7408c850c76713b797a4c8b89004fa3153,7a399bafb77b7d595560cd85fba6f1d90229797637c641dbd3f15791b7569446,exp06_a_hybrid_state_causal_handoff,A011,handoff_state,ZH,hybrid_state,2,azure_gpt_5_5_instant,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
6dbf436040747ab1fee1a0d194b58c308c3da0ea48dae926c0c7f81bb617ff7f,0ad2c22c0f70ae76f3933cba6f5436d4f039a68ba59e7f22630b18034711dcef,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ES,compressed,1,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d9a49fe71cb839f52215feb765d2a1cee53caea84ff0fd7fb3afaa4b8a1e98d7,baab2d8076ae01f66de4b74ceca604273e3b11ea2d12921c69b438861b855615,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ES,compressed,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.846153846153846,False,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
2394fcc8351ce3b95ee73aad224c3592d69d0155c2b90c134bc2f6ef58ae0bf2,48277787a19ffe77b9634f1d9157425a3534e185e2c87a171069b020eb0cfe78,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ES,compressed,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0
de26475102e9d7436ab5cb93140b9e53b8c453ce18199d3bf87399f6f07f0640,84b0810aa534d705d0dd9dbd3b599369c05dbf0d4fccc767e84830308c21ee89,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ES,hybrid_state,2,azure_gpt_5_5_instant,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
6918c861d4c4ac4449ddc415cf584c57a9b26141fef5dad545d08f162a45fe58,1bdc12b076c10f77a9805841af500277bb183fbb49ef5d8cccee4d07ebb5823b,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ES,hybrid_state,3,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.615384615384615,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0
f6fb7f9cd7c5d45c9e6547462b791682d9343de05e1a6e7db262738b5fe0c186,e98cee1d80d18b4054cf1d4dd0dba4bd9c5a58538ad3d8b441caf618cabe07b1,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,EN,compressed,1,azure_gpt_5_5_instant,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
347d736213c2eb540017d2f1c33f38bf391fc2ef25d874907f6778c7e72ea4c0,0b266c4da9cb7caf09874d556236686a061a32dae44237e88d0aa842638ddfb3,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,EN,compressed,3,azure_gpt_5_5_instant,gemini_3_5_flash,4.0,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
b536a88c4bf1bbfbdd747e370ce85c056e787eeffb04be57f0804d6d1b15319d,549c9a422d4035ef85d4a20c9194a0486234a209f66662905d701d10dc15fc13,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,EN,hybrid_state,1,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.076923076923077,False,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0
5eb500e9f101911d95277ab5b614d49200f1fe974848ad26d5986741e66635b8,3e80594515f8d7718dfce8e11ac35b44556846d5711eac4d2008247325e5d82d,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,EN,hybrid_state,2,azure_gpt_5_5_instant,grok_4_20_reasoning,4.6923076923076925,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0
44911d911dda4fc42c619582f3a55046488fbd21e6e4909057e2d5e3472e68d9,a5a83b991f1e92cf06bbdbc147836fe58d144b0689b01b08d82b51eaaf40cdce,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ZH,hybrid_state,2,azure_gpt_5_5_instant,azure_gpt_5_4_high,4.615384615384615,False,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0
1e7303ace5ac8d9e544295a9090df6dbf395683882229df47fec0905acc150e6,5dc87619a4009836640ffc638c24dffad2a633550d39edd5b00d9bf6b56a35b3,exp06_a_hybrid_state_causal_handoff,A012,continuity_recovery,ZH,hybrid_state,3,azure_gpt_5_5_instant,grok_4_20_reasoning,4.615384615384615,False,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0
af387010691be2b36cf60768a3f1aef45ce7684fdcfbd870f45f8c803eb9dec2,6c49fdd6b7bb260bf64e7f2f08d88fc38886663b6a553036704e1d0e4b1967e5,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH,compressed,3,gemini_3_1_pro_preview,gemini_3_5_flash,1.1538461538461537,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0
be225a22b6128d59af7f49fcf94dc9b910f28f4c9ff7852796005acaa5c29d33,c051cb3b7f3515fa29c9e6ece1bf6b54803f1b8de235effa1d29870110699baa,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.461538461538462,False,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0
f0f7c2ec76a8eedc4673438e1b7f56f8e18188a95d20cb2c1cfc61f421fdfb33,9cc801bae3105017c3ce9d14952f2c3905448f0be2d30fd7e0f50bd8e78cfa60,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.769230769230769,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0
1c0a94f139c52a2cd449ca858a35877ff662a5e16aae29cdb78f878b24d44e63,020be273fdc408edae87b853525ca62798acea6ce23eec1803776ee6c0bc91db,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH_PINYIN,compressed,2,qwen3_next_80b_instruct,gemini_3_5_flash,4.3076923076923075,False,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0
7918c8137368c8bf8a4489d6bc5f1ba1b361108e5963b21a151c479f07706ccd,b1052b70293cbd0ae45b7e14ac774e61b6ad24bdba609d9fed85cdced1d34320,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH_PINYIN,hybrid_state,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,3.8461538461538463,False,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0
92f96afec980aa6bab5258fadfec78af7c02171cd43b11365bd17e8b92bebcf1,1cd3d9ebeeb852235f061e3b191e76f8452467e967fb2020f7feaba156b4b275,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ZH_PINYIN,hybrid_state,2,gemini_3_1_pro_preview,grok_4_20_reasoning,2.0,True,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,5.0
26e0b3472e13ce7ed77f53bb00d7b3d8c0a07bff13372a6e44288933280d3bd4,8f326f6bc7b48221a675eba321e77c52c52e0f3424d3745c4fd22d6f20d9dff7,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,EN_LITERAL,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
1d84debc697873ec799c662b331fde1ea5bb708d7dcbee2e3fcd9b8aa8e06b36,39225d34209abb46f8d3bdd980f596309157c5fc0c0297e2e585ba35f04fc5fc,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,EN_LITERAL,compressed,3,gemini_3_1_pro_preview,azure_gpt_5_4_high,2.6923076923076925,True,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0
fb603a0542a48e667a9de0b72bfd829e0349ca608322fb12d42629aec8a46961,cfa3ad944b65295e6ef37da480dc1dabf2d448a6862a2202e70a76faf7e53540,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,EN_LITERAL,hybrid_state,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.153846153846154,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0
fa12acd6a7493c01c968ddf34aff943fa9e1f9e8f0dcfa96c84657ef056445c8,2ea10157654482394d6fee60fd699cb06647519dabd6c9c7c2be4414eb340773,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ES_LITERAL,compressed,1,gemini_3_1_pro_preview,gemini_3_5_flash,1.2307692307692308,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0
5c019b3591ec7b79bc61190ca8dcddab2cab3c1b21e93594c3b95ca1e67f84ce,03e8e65de9ee2e9c9a6a0e3269627421fcf2c9cc483e18c13f52377da2db74c8,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ES_LITERAL,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,3.5384615384615383,False,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0
e303e1ac0f061a966c1e06f37f0ac83761b7df5de294b431e82aa2635e2dd220,0b4311cb6cba8b2bbca1d9a65bf3feb84da32b0fa3a87a97d7df4fe5c8fb5b96,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ES_LITERAL,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.846153846153846,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
30df8a0324dc3ea3daec08810a3f4c38514449d12102f7cd540f38b09724575b,6ca68bff3e37933f3603f99c2ad3846f1e761c264c6c463dbd96909f0fa59f8d,exp06_b_zh_tokenizer_ablation,B001,zh_tokenizer_ablation,ES_LITERAL,hybrid_state,3,qwen3_next_80b_instruct,gemini_3_5_flash,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
